city,fuel_type,body_type,transmission,owner_count,brand,model,variant,car_age,price_numeric,km_numeric,engine_cc,mileage_numeric,max_power_numeric,torque_numeric,spec_seats
Bangalore,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,1.2 Zeta,7,699000.0,50035,1197.0,21.4,83.1,115.0,5.0
Bangalore,Petrol,SUV,Manual,1,Tata,Tata Nexon,XZ Plus DualTone Roof (O),3,1150000.0,80000,1199.0,17.57,118.36,170.0,5.0
Bangalore,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20,Sportz Option 1.2,9,625000.0,90000,1197.0,18.6,81.83,114.7,5.0
Bangalore,Diesel,Sedan,Automatic,4,Mercedes-Benz,Mercedes-Benz E-Class,E250 CDI Blue Efficiency,13,1000000.0,90000,2143.0,14.21,203.0,500.0,5.0
Bangalore,Diesel,Sedan,Manual,1,Toyota,Toyota Corolla Altis,Diesel D4DG,13,600000.0,120000,1364.0,21.43,87.2,205.0,5.0
Bangalore,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,ZXI,9,675000.0,25170,1197.0,22.41,88.5,113.0,5.0
Bangalore,Petrol,Sedan,Manual,1,Maruti,Maruti Ciaz,Delta BSVI,3,893000.0,25022,1462.0,20.65,103.25,138.0,5.0
Bangalore,Diesel,Hatchback,Manual,2,Maruti,Maruti Swift,RS VDI,12,420000.0,100000,1248.0,22.9,74.0,190.0,5.0
Bangalore,Petrol,Sedan,Manual,1,Maruti,Maruti Ciaz,Delta BSVI,4,941000.0,26367,1462.0,20.65,103.25,138.0,5.0
Bangalore,Petrol,Sedan,Automatic,2,Hyundai,Hyundai Elantra,SX AT,9,630000.0,76567,1797.0,14.5,147.5,177.5,5.0
Bangalore,Diesel,MUV,Manual,2,Toyota,Toyota Innova,2.5 VX (Diesel) 7 Seater BS IV,11,1275000.0,120000,2494.0,12.99,100.6,200.0,7.0
Bangalore,Petrol,Hatchback,Automatic,2,Hyundai,Hyundai Grand i10,AT Asta,9,525000.0,36459,1197.0,18.9,82.0,114.0,5.0
Bangalore,Diesel,SUV,Manual,1,Maruti,Maruti SX4 S Cross,DDiS 200 Delta,8,750000.0,93725,1248.0,23.65,88.5,200.0,5.0
Bangalore,Petrol,Sedan,Automatic,2,Maruti,Maruti Ciaz,AT ZXi Plus,8,632000.0,115599,1373.0,19.12,91.1,130.0,5.0
Bangalore,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,ZXI,9,645000.0,43469,1197.0,22.41,88.5,113.0,5.0
Bangalore,Petrol,Sedan,Manual,4,Ford,Ford Ikon,1.3 Flair,19,500000.0,70000,1299.0,13.8,70.0,10.7,5.0
Bangalore,Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,LDi,6,850000.0,100000,1248.0,24.3,88.5,200.0,5.0
Bangalore,Petrol,Sedan,Manual,1,Mitsubishi,Mitsubishi Cedia,Spirit,16,299000.0,72000,1999.0,14.7,115.0,17.8,5.0
Bangalore,Petrol,Hatchback,Manual,2,Volkswagen,Volkswagen Polo,1.0 TSI Highline Plus,3,999000.0,40771,999.0,18.24,108.62,175.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Honda,Honda Jazz,1.2 VX i VTEC,6,825000.0,28000,1199.0,18.7,88.7,110.0,5.0
Bangalore,Petrol,Hatchback,Manual,3,Maruti,Maruti Wagon R,LXI Minor,16,250000.0,40000,1061.0,18.9,67.0,84.0,5.0
Bangalore,Petrol,SUV,Automatic,1,Hyundai,Hyundai Venue,SX Plus Turbo DCT,4,1295000.0,26000,998.0,18.15,118.35,172.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,VXI BS IV,12,329000.0,76032,998.0,18.9,67.1,90.0,5.0
Bangalore,Petrol,Sedan,Manual,1,Maruti,Maruti Ciaz,Alpha BSIV,6,666000.0,113780,1462.0,21.56,103.25,138.0,5.0
Bangalore,Diesel,SUV,Manual,2,Hyundai,Hyundai Venue,SX Opt Diesel,4,1026000.0,65812,1493.0,23.7,98.6,240.26,5.0
Bangalore,Petrol,SUV,Automatic,1,Skoda,Skoda Kushaq,1.0 TSI Style AT Anniversary Edition BSVI,2,1700000.0,10000,999.0,17.2,113.98,178.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,1.2 Zeta,8,681000.0,39959,1197.0,21.4,83.1,115.0,5.0
Bangalore,Petrol,SUV,Automatic,1,Hyundai,Hyundai Alcazar,Signature 7-Seater AT,2,1690000.0,10000,1999.0,14.2,156.9,191.0,7.0
Bangalore,Petrol,Hatchback,Manual,3,Maruti,Maruti Alto K10,VXI,8,318000.0,65484,998.0,24.39,65.71,89.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,1.2 Zeta,7,688000.0,49174,1197.0,21.4,83.1,115.0,5.0
Bangalore,Petrol,SUV,Manual,1,Volkswagen,Volkswagen Taigun,1.0 TSI Comfortline BSVI,2,1300000.0,20000,999.0,20.08,113.98,178.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,Magna 1.2,15,265000.0,50000,1197.0,20.36,78.9,111.7,5.0
Bangalore,Petrol,Sedan,Automatic,2,Maruti,Maruti Swift Dzire,AMT ZXI Plus BS IV,6,645000.0,40000,1197.0,22.0,81.8,113.0,5.0
Bangalore,Petrol,Coupe,Automatic,3,BMW,BMW 3 Series,330 Ci Coupe,17,900000.0,50000,2497.0,10.9,215.0,25.1,5.0
Bangalore,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,ZXI,4,620000.0,80000,1197.0,21.21,81.8,113.0,5.0
Bangalore,Petrol,SUV,Manual,1,MG,MG Astor,Sharp BSVI,2,1470000.0,20000,1498.0,15.43,108.49,144.0,5.0
Bangalore,Cng,Sedan,Manual,1,Hyundai,Hyundai Accent,Executive CNG,14,220000.0,70000,1495.0,13.2,93.7,124.5,5.0
Bangalore,Diesel,Sedan,Automatic,1,Audi,Audi A4,2.0 TDI Premium Plus,10,1475000.0,90000,1968.0,17.11,174.33,380.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Renault,Renault KWID,Climber 1.0 MT Opt,4,415000.0000000001,40000,999.0,21.74,67.0,91.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Honda,Honda Jazz,1.2 V i VTEC,8,610000.0,63797,1199.0,18.7,88.7,110.0,5.0
Bangalore,Petrol,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,1.2 Kappa Magna BSIV,6,560000.0,60216,1197.0,18.9,81.86,113.75,5.0
Bangalore,Petrol,Hatchback,Automatic,2,Maruti,Maruti Alto K10,VXI AMT,9,425000.0,10000,998.0,23.95,67.05,90.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,1.2 Zeta,8,686000.0,38153,1197.0,21.4,83.1,115.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,VXI,9,517000.0,76485,1197.0,22.38,88.5,113.0,5.0
Bangalore,Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,VXI BS IV,9,385000.0,40000,998.0,20.51,67.04,90.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,1.2 Zeta,8,675000.0,40623,1197.0,21.4,83.1,115.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,VXI,10,499000.0,88051,1197.0,22.38,88.5,113.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,VXI,2,774000.0,16522,1197.0,22.38,88.5,113.0,5.0
Bangalore,Diesel,SUV,Manual,2,Jeep,Jeep Compass,2.0 Limited 4X4,5,1475000.0,70000,1956.0,16.3,170.0,350.0,5.0
Bangalore,Petrol,Hatchback,Manual,3,Maruti,Maruti Wagon R,LXI Minor,16,240000.0,80000,1061.0,18.9,67.0,84.0,5.0
Bangalore,Diesel,SUV,Manual,1,Hyundai,Hyundai Venue,SX Diesel BSIV,5,1025000.0,50000,1396.0,23.7,88.76,219.6,5.0
Bangalore,Petrol,SUV,Manual,1,Tata,Tata Nexon,XZ Plus LUXS DT BSVI,1,1400000.0,10000,1199.0,17.33,118.35,170.0,5.0
Bangalore,Petrol,Hatchback,Manual,2,Hyundai,Hyundai EON,D Lite Plus,11,285000.0,57000,814.0,21.1,55.2,74.5,5.0
Bangalore,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,W6 2WD,8,1000000.0,110000,2179.0,16.0,140.0,330.0,7.0
Bangalore,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,1.2 Zeta,5,780000.0,10000,1197.0,21.4,83.1,115.0,5.0
Bangalore,Petrol,Hatchback,Manual,2,Maruti,Maruti Swift,VXI,12,475000.0,50000,1197.0,18.6,85.8,114.0,5.0
Bangalore,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV300,W4 Diesel BSIV,5,750000.0,120000,1497.0,20.0,115.0,300.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,Magna,10,555000.0,35469,1197.0,18.9,82.0,114.0,5.0
Bangalore,Petrol,Hatchback,Manual,2,Honda,Honda Jazz,1.2 V i VTEC,7,607000.0,40073,1199.0,18.7,88.7,110.0,5.0
Bangalore,Petrol,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,1.2 Kappa Sportz Option,7,513999.9999999999,65730,1197.0,18.9,81.86,113.75,5.0
Bangalore,Petrol,Sedan,Manual,2,Maruti,Maruti Baleno,LXI,19,250000.0,120000,1590.0,15.4,94.0,130.0,5.0
Bangalore,Petrol,Hatchback,Manual,2,Maruti,Maruti Baleno,1.2 Zeta,8,705000.0,36184,1197.0,21.4,83.1,115.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,1.2 Zeta,8,653000.0,69310,1197.0,21.4,83.1,115.0,5.0
Bangalore,Petrol,Sedan,Automatic,1,Honda,Honda City,i VTEC CVT VX,9,872000.0000000001,55643,1497.0,18.0,117.3,145.0,5.0
Bangalore,Petrol,Hatchback,Automatic,2,Hyundai,Hyundai Grand i10,1.2 Kappa Sportz Option AT,7,564000.0,62803,1197.0,18.9,81.86,113.75,5.0
Bangalore,Diesel,Hatchback,Manual,2,Volkswagen,Volkswagen Polo,Diesel Comfortline 1.2L,13,370000.0,90000,1199.0,22.07,73.9,180.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,VXI,9,550000.0,68656,1197.0,22.38,88.5,113.0,5.0
Bangalore,Petrol,Hatchback,Manual,3,Honda,Honda Jazz,1.2 V i VTEC,8,517000.0,77501,1199.0,18.7,88.7,110.0,5.0
Bangalore,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,LXI Optional-O,8,620000.0,40000,1197.0,20.85,83.14,115.0,5.0
Bangalore,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,LXI Optional-O,8,620000.0,40000,1197.0,20.85,83.14,115.0,5.0
Bangalore,Petrol,Sedan,Automatic,1,Honda,Honda City,i VTEC CVT SV,10,750000.0,48325,1497.0,18.0,117.3,145.0,5.0
Bangalore,Petrol,SUV,Manual,1,Tata,Tata Nexon,XZ Plus HS,2,1220000.0,30000,1199.0,17.57,118.36,170.0,5.0
Bangalore,Diesel,Hatchback,Automatic,2,Mercedes-Benz,Mercedes-Benz B Class,B180 CDI,11,1350000.0,100000,2143.0,14.8,120.7,200.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,VVT VXI,9,575000.0,69000,1197.0,22.0,81.8,113.0,5.0
Bangalore,Diesel,SUV,Manual,1,Jeep,Jeep Compass,2.0 Sport,6,1250000.0,110000,1956.0,17.1,170.0,350.0,5.0
Bangalore,Petrol,Sedan,Manual,2,Hyundai,Hyundai Verna,1.6 VTVT SX,8,868000.0,50000,1591.0,17.01,121.3,154.9,5.0
Bangalore,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,Asta Turbo iMT,3,980000.0000000001,20000,998.0,20.0,118.36,171.62,5.0
Bangalore,Petrol,Hatchback,Automatic,1,Maruti,Maruti Swift,ZXI Plus DT AMT BSVI,2,900000.0,14999,1197.0,22.56,88.5,113.0,5.0
Bangalore,Petrol,Hatchback,Manual,2,Honda,Honda Jazz,1.2 V i VTEC,8,550000.0,90773,1199.0,18.7,88.7,110.0,5.0
Bangalore,Diesel,Sedan,Manual,1,Skoda,Skoda Rapid,1.6 TDI Elegance,12,450000.0,90000,1598.0,20.5,103.5,250.0,5.0
Bangalore,Petrol,Hatchback,Manual,2,Maruti,Maruti Swift,VXI Optional,7,610000.0,64917,1197.0,20.4,81.8,113.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Honda,Honda Jazz,1.2 VX i VTEC,7,543000.0,70235,1199.0,18.7,88.7,110.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,Asta Turbo iMT,3,980000.0000000001,30000,998.0,20.0,118.36,171.62,5.0
Bangalore,Petrol,Hatchback,Manual,1,Honda,Honda Jazz,1.2 V i VTEC,8,535000.0,78782,1199.0,18.7,88.7,110.0,5.0
Bangalore,Petrol,Sedan,Manual,2,Maruti,Maruti Ciaz,ZXi,8,661000.0,72136,1373.0,20.73,91.1,130.0,5.0
Bangalore,Petrol,Hatchback,Manual,2,Maruti,Maruti Swift,VXI,9,505000.0,52486,1197.0,22.38,88.5,113.0,5.0
Bangalore,Diesel,Sedan,Automatic,1,Skoda,Skoda Laura,L n K 1.9 PD AT,17,450000.0,150000,1896.0,15.6,106.0,25.5,5.0
Bangalore,Petrol,SUV,Manual,1,Honda,Honda WR-V,i-VTEC VX,7,865000.0,36887,1199.0,17.5,88.7,110.0,5.0
Bangalore,Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,SX Turbo BSIV,5,999000.0,47962,998.0,18.27,118.35,171.6,5.0
Bangalore,Diesel,SUV,Manual,1,Nissan,Nissan Terrano,XL Plus 85 PS,10,595000.0,135000,1461.0,20.45,83.8,200.0,5.0
Bangalore,Petrol,Sedan,Manual,2,Fiat,Fiat Linea,T Jet Plus,12,400000.0,50000,1368.0,14.6,112.0,207.0,5.0
Bangalore,Diesel,Sedan,Manual,1,Maruti,Maruti Swift Dzire,ZDi,12,550000.0,100000,1248.0,19.3,73.9,190.0,5.0
Bangalore,Diesel,SUV,Automatic,2,BMW,BMW X3,2.0d SAV,13,1600000.0,110000,1995.0,16.55,218.0,25.5,5.0
Bangalore,Petrol,Hatchback,Automatic,3,Volkswagen,Volkswagen Polo,GT TSI,11,520000.0,90000,1197.0,17.21,103.6,175.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,1.2 Zeta,8,616000.0,116624,1197.0,21.4,83.1,115.0,5.0
Bangalore,Petrol,Sedan,Manual,2,Maruti,Maruti Ciaz,Delta BSIV,5,795000.0,54561,1462.0,21.56,103.25,138.0,5.0
Bangalore,Diesel,MUV,Manual,2,Toyota,Toyota Innova,2.5 VX (Diesel) 7 Seater BS IV,11,1275000.0,120000,2494.0,12.99,100.6,200.0,7.0
Bangalore,Petrol,Hatchback,Manual,1,Honda,Honda Jazz,1.2 VX i VTEC,8,624000.0,65072,1199.0,18.7,88.7,110.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,1.2 Kappa Asta,7,549000.0,133532,1197.0,18.9,81.86,113.75,5.0
Bangalore,Diesel,MUV,Manual,3,Toyota,Toyota Innova,2.5 E Diesel PS 7-Seater,14,760000.0,120000,2494.0,11.4,100.6,200.0,7.0
Bangalore,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,ZXI,11,524000.0,39886,1197.0,22.41,88.5,113.0,5.0
Bangalore,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,W9 BSIV,5,1650000.0,80000,2179.0,15.1,152.87,360.0,7.0
Bangalore,Diesel,Hatchback,Manual,2,Maruti,Maruti Swift,VDI BSIV,9,583000.0,56976,1248.0,25.2,74.0,190.0,5.0
Bangalore,Petrol,Sedan,Manual,2,Volkswagen,Volkswagen Vento,1.0 TSI Highline Plus,4,1147000.0,68303,999.0,17.69,108.62,175.0,5.0
Bangalore,Petrol,Hatchback,Automatic,2,Mini,Mini Cooper,S,11,1750000.0,80000,1598.0,13.6,181.0,240.0,4.0
Bangalore,Diesel,Sedan,Automatic,1,Skoda,Skoda Rapid,1.5 TDI AT Style BSIV,8,825000.0,54000,1498.0,21.72,108.6,250.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,1.2 MPI Highline Plus,6,755000.0,72348,1199.0,16.2,74.0,110.0,5.0
Bangalore,Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,1.6 VTVT SX Plus,9,875000.0,70000,1591.0,13.0,121.3,151.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,1.0 MPI Comfortline,3,855000.0000000001,62696,999.0,17.74,75.1,95.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,Asta,8,525000.0,65000,1197.0,18.9,82.0,114.0,5.0
Bangalore,Petrol,Hatchback,Automatic,1,Hyundai,Hyundai Grand i10,1.2 Kappa Sportz Option AT,7,650000.0,36000,1197.0,18.9,81.86,113.75,5.0
Bangalore,Petrol,Sedan,Automatic,1,Honda,Honda City,i-VTEC CVT V,6,846000.0000000001,71905,1497.0,18.0,117.6,145.0,5.0
Bangalore,Petrol,Hatchback,Manual,2,Maruti,Maruti Swift,VXI,11,424000.0,69748,1197.0,22.38,88.5,113.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto,LXi,16,210000.0,44000,796.0,19.7,46.3,62.0,5.0
Bangalore,Petrol,Sedan,Manual,2,Toyota,Toyota Yaris,G,3,959000.0,17875,1496.0,17.1,105.94,140.0,5.0
Bangalore,Petrol,SUV,Manual,1,Renault,Renault Duster,RXZ Turbo,4,889000.0,95678,1330.0,16.42,153.866,254.0,5.0
Bangalore,Petrol,SUV,Automatic,1,Renault,Renault Kiger,RXT AMT Opt DT,2,850000.0,12003,999.0,19.03,71.01,96.0,5.0
Bangalore,Diesel,SUV,Manual,2,Ford,Ford Ecosport,1.5 Diesel Titanium BSIV,6,836000.0,114427,1498.0,23.0,98.96,205.0,5.0
Bangalore,Petrol,SUV,Automatic,1,Renault,Renault Kiger,RXT AMT,2,660000.0,20000,999.0,19.03,71.01,96.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Honda,Honda Brio,S MT,12,334000.0,64655,1198.0,19.4,86.8,109.0,5.0
Bangalore,Petrol,SUV,Manual,1,Mahindra,Mahindra KUV 100,mFALCON G80 K8,6,594000.0,46456,1198.0,18.15,82.0,115.0,6.0
Bangalore,Petrol,SUV,Automatic,1,Renault,Renault Kiger,RXZ Turbo CVT DT,3,991000.0,20000,999.0,18.24,98.63,152.0,5.0
Bangalore,Diesel,SUV,Manual,1,Jeep,Jeep Compass,2.0 Limited,6,1450000.0,50000,1956.0,17.1,170.0,350.0,5.0
Bangalore,Diesel,Sedan,Manual,4,Volkswagen,Volkswagen Vento,Diesel Highline,13,219000.0,90000,1598.0,20.54,103.6,250.0,5.0
Bangalore,Diesel,SUV,Manual,1,Hyundai,Hyundai Venue,SX Opt Diesel BSVI,2,1285000.0,20000,1493.0,18.15,113.45,250.0,5.0
Bangalore,Diesel,MUV,Manual,3,Toyota,Toyota Innova,2.5 G (Diesel) 8 Seater BS III,16,455000.0,150000,2494.0,12.8,102.0,20.4,8.0
Bangalore,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,Delta BSVI,2,825000.0,10000,1197.0,22.35,88.5,113.0,5.0
Bangalore,Petrol,Sedan,Manual,1,Honda,Honda City,i-VTEC VX,6,825000.0,40000,1497.0,17.4,117.6,145.0,5.0
Bangalore,Diesel,SUV,Manual,1,Ford,Ford Ecosport,1.5 Diesel Titanium BSIV,4,919999.9999999999,40000,1498.0,23.0,98.96,205.0,5.0
Bangalore,Diesel,SUV,Manual,2,Ford,Ford Ecosport,1.5 TDCi Titanium Plus BSIV,7,729000.0,91598,1498.0,22.77,98.59,205.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Maruti,Maruti Celerio,ZXI,9,432000.0,57521,998.0,25.24,65.71,89.0,5.0
Bangalore,Diesel,SUV,Manual,1,Renault,Renault Duster,Adventure Edition 85PS RXE,8,700000.0,100000,1461.0,19.87,83.8,200.0,5.0
Bangalore,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,SX Opt,3,1499000.0,7598,1497.0,17.7,113.18,143.8,5.0
Bangalore,Petrol,SUV,Manual,1,Renault,Renault Duster,Petrol RxL,7,762000.0,38520,1598.0,13.06,102.53,148.0,5.0
Bangalore,Petrol,SUV,Manual,1,MG,MG Astor,Sharp BSVI,2,1625000.0,20000,1498.0,15.43,108.49,144.0,5.0
Bangalore,Diesel,SUV,Manual,2,Renault,Renault Duster,85PS Diesel RxL Plus,10,632000.0,110455,1461.0,20.45,83.8,200.0,5.0
Bangalore,Petrol,SUV,Automatic,1,Hyundai,Hyundai Venue,SX Plus Turbo DCT BSIV,4,1218000.0,26901,998.0,18.15,118.35,171.6,5.0
Bangalore,Petrol,Hatchback,Automatic,1,Hyundai,Hyundai Grand i10,1.2 Kappa Magna AT,7,524000.0,65376,1197.0,18.9,81.86,113.75,5.0
Bangalore,Diesel,SUV,Manual,3,Mahindra,Mahindra XUV500,W11 BSIV,6,1405000.0,28177,2179.0,15.1,152.87,360.0,7.0
Bangalore,Petrol,SUV,Manual,1,Kia,Kia Sonet,GTX Plus Turbo iMT BSVI,2,1390000.0,10000,998.0,18.2,118.36,172.0,5.0
Bangalore,Petrol,SUV,Automatic,1,Hyundai,Hyundai Creta,1.6 VTVT AT SX Plus,6,1275000.0,27000,1591.0,13.0,121.3,151.0,5.0
Bangalore,Petrol,Hatchback,Automatic,3,Hyundai,Hyundai i10,Magna AT,14,275000.0,90000,1197.0,19.2,80.0,11.4,5.0
Bangalore,Petrol,Sedan,Manual,1,Honda,Honda City,V MT,2,1125000.0,20000,1497.0,17.4,117.6,145.0,5.0
Bangalore,Petrol,Sedan,Automatic,1,Honda,Honda City,i VTEC CVT SV,8,650000.0,82998,1497.0,18.0,117.3,145.0,5.0
Bangalore,Petrol,Sedan,Automatic,3,Audi,Audi A4,1.8 TFSI,14,700000.0,110000,1781.0,12.3,163.2,22.9,5.0
Bangalore,Petrol,Sedan,Manual,1,Honda,Honda City,i-VTEC ZX,5,1100000.0,14500,1497.0,17.14,117.6,145.0,5.0
Bangalore,Diesel,Sedan,Manual,3,Mahindra,Mahindra Verito,1.5 D4 BSIV,8,260000.0,120000,1461.0,21.03,65.0,160.0,5.0
Bangalore,Petrol,Hatchback,Automatic,2,Hyundai,Hyundai i10,Asta Sunroof AT,14,395000.0,68000,1197.0,19.2,80.0,11.4,5.0
Bangalore,Petrol,Sedan,Manual,1,Hyundai,Hyundai Xcent,1.2 VTVT SX,5,681000.0,25887,1197.0,20.14,81.86,113.75,5.0
Bangalore,Petrol,Hatchback,Manual,1,Maruti,Maruti S-Presso,VXI Plus 2019-2022,4,405000.0,74094,998.0,21.7,65.71,89.0,5.0
Bangalore,Petrol,Hatchback,Automatic,1,Honda,Honda Jazz,1.2 V AT i VTEC,6,765000.0,40000,1199.0,19.0,88.7,110.0,5.0
Bangalore,Diesel,Hatchback,Manual,1,Maruti,Maruti Ritz,ZDi,10,487000.0,91045,1248.0,23.2,73.94,190.0,5.0
Bangalore,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,W11 Option BSIV,6,1474000.0,80033,2179.0,15.1,152.87,360.0,7.0
Bangalore,Diesel,SUV,Automatic,2,Mahindra,Mahindra XUV500,AT W10 FWD,7,1340000.0,70000,2179.0,16.0,140.0,330.0,7.0
Bangalore,Petrol,MUV,Automatic,1,Renault,Renault Triber,RXT EASY-R AMT BSVI,3,770000.0,13957,999.0,18.2,71.01,96.0,7.0
Bangalore,Petrol,Hatchback,Automatic,2,Maruti,Maruti Baleno,1.2 CVT Alpha,6,818000.0,34140,1197.0,21.4,83.1,115.0,5.0
Bangalore,Petrol,SUV,Manual,1,Ford,Ford Ecosport,1.5 Petrol Titanium BSIV,7,724000.0,20056,1497.0,17.0,121.31,150.0,5.0
Bangalore,Petrol,Hatchback,Automatic,3,Maruti,Maruti Celerio,ZXI AMT,8,468000.0,38233,998.0,26.0,65.71,89.0,5.0
Bangalore,Petrol,Sedan,Manual,1,Volkswagen,Volkswagen Jetta,1.4 TSI Comfortline,11,500000.0,100000,1390.0,14.69,120.33,200.0,5.0
Bangalore,Diesel,SUV,Manual,2,Ford,Ford Ecosport,1.5 TDCi Trend BSIV,8,600000.0,50000,1498.0,22.77,98.59,205.0,5.0
Bangalore,Diesel,SUV,Manual,2,Mahindra,Mahindra XUV500,W10 AWD,7,1350000.0,70000,2179.0,16.0,140.0,330.0,7.0
Bangalore,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,Asta,8,525000.0,44000,1197.0,18.9,82.0,114.0,5.0
Bangalore,Petrol,Hatchback,Manual,2,Hyundai,Hyundai Getz,GLS,18,175000.0,90000,1341.0,15.3,83.0,115.0,5.0
Bangalore,Petrol,Sedan,Automatic,1,Maruti,Maruti Ciaz,AT VXi Plus,8,725000.0,30000,1373.0,19.12,91.1,130.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,1.2 Kappa Sportz BSIV,6,550000.0,50000,1197.0,18.9,81.86,113.75,5.0
Bangalore,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,VXI BSIV,5,650000.0,98000,1197.0,22.0,81.8,113.0,5.0
Bangalore,Petrol,Hatchback,Automatic,1,Honda,Honda Jazz,V CVT,7,775000.0,47000,1199.0,18.2,88.7,110.0,5.0
Bangalore,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,VTVT 1.6 SX,5,900000.0,70000,1591.0,17.0,121.3,151.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,VXI BSVI,4,408000.0,16998,796.0,22.05,47.33,69.0,5.0
Bangalore,Petrol,Hatchback,Automatic,1,Hyundai,Hyundai Grand i10,1.2 Kappa Sportz Option AT,7,642000.0,15256,1197.0,18.9,81.86,113.75,5.0
Bangalore,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,VTVT 1.6 SX,5,900000.0,70000,1591.0,17.0,121.3,151.0,5.0
Bangalore,Petrol,Hatchback,Automatic,1,Datsun,Datsun RediGO,AMT 1.0 T Option,4,521000.0,4495,999.0,22.5,67.0,91.0,5.0
Bangalore,Petrol,MUV,Manual,1,Renault,Renault Triber,RXZ,4,695000.0,34561,999.0,20.0,71.01,96.0,7.0
Bangalore,Petrol,Hatchback,Manual,2,Maruti,Maruti Alto K10,VXI,6,390000.0,40000,998.0,23.95,67.05,90.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Tata,Tata Tiago,1.2 Revotron XZ,8,429000.0,142135,1199.0,23.84,84.0,114.0,5.0
Bangalore,Petrol,Sedan,Manual,1,Ford,Ford Aspire,Ambiente,3,520000.0,120000,1194.0,18.5,94.93,119.0,5.0
Bangalore,Petrol,Hatchback,Automatic,1,Maruti,Maruti Wagon R,ZXI AMT 1.2,5,625000.0,9553,1197.0,20.52,81.8,113.0,5.0
Bangalore,Petrol,Hatchback,Manual,1,Renault,Renault KWID,CLIMBER BSVI,2,601000.0,7600,999.0,21.46,67.06,91.0,5.0
